Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C
542,2/23/2023,7:52:10 PM,144
543,2/23/2023,7:52:11 PM,144
544,2/23/2023,7:52:12 PM,144
545,2/23/2023,7:52:13 PM,144
546,2/23/2023,7:52:14 PM,144
547,2/23/2023,7:52:15 PM,144
548,2/23/2023,7:52:16 PM,143
549,2/23/2023,7:52:17 PM,143
550,2/23/2023,7:52:17 PM,143
551,2/23/2023,7:52:18 PM,143
552,2/23/2023,7:52:19 PM,143
553,2/23/2023,7:52:20 PM,143
554,2/23/2023,7:52:21 PM,143
555,2/23/2023,7:52:23 PM,142
556,2/23/2023,7:52:24 PM,142
557,2/23/2023,7:52:25 PM,142
558,2/23/2023,7:52:26 PM,142
559,2/23/2023,7:52:27 PM,142
560,2/23/2023,7:52:28 PM,142
561,2/23/2023,7:52:29 PM,142
562,2/23/2023,7:52:30 PM,140
563,2/23/2023,7:52:31 PM,140
564,2/23/2023,7:52:32 PM,140
565,2/23/2023,7:52:33 PM,140
566,2/23/2023,7:52:34 PM,140
567,2/23/2023,7:52:35 PM,140
568,2/23/2023,7:52:36 PM,140
569,2/23/2023,7:52:37 PM,140
570,2/23/2023,7:52:38 PM,140
571,2/23/2023,7:52:39 PM,140
572,2/23/2023,7:52:40 PM,139
573,2/23/2023,7:52:41 PM,139
574,2/23/2023,7:52:42 PM,139
575,2/23/2023,7:52:43 PM,139
576,2/23/2023,7:52:44 PM,139
577,2/23/2023,7:52:45 PM,139
578,2/23/2023,7:52:46 PM,139
579,2/23/2023,7:52:47 PM,139
580,2/23/2023,7:52:48 PM,139
581,2/23/2023,7:52:49 PM,139
582,2/23/2023,7:52:50 PM,138
583,2/23/2023,7:52:51 PM,138
584,2/23/2023,7:52:52 PM,138
585,2/23/2023,7:52:53 PM,138
586,2/23/2023,7:52:54 PM,138
587,2/23/2023,7:52:55 PM,138
588,2/23/2023,7:52:56 PM,138
589,2/23/2023,7:52:57 PM,137
590,2/23/2023,7:52:58 PM,137
591,2/23/2023,7:52:59 PM,137
592,2/23/2023,7:53:00 PM,137
593,2/23/2023,7:53:01 PM,137
594,2/23/2023,7:53:02 PM,137
595,2/23/2023,7:53:03 PM,137
596,2/23/2023,7:53:04 PM,137
597,2/23/2023,7:53:05 PM,137
598,2/23/2023,7:53:06 PM,137
599,2/23/2023,7:53:07 PM,137
600,2/23/2023,7:53:08 PM,137
601,2/23/2023,7:53:09 PM,137
602,2/23/2023,7:53:10 PM,137
603,2/23/2023,7:53:11 PM,137
604,2/23/2023,7:53:12 PM,137
605,2/23/2023,7:53:13 PM,137
606,2/23/2023,7:53:14 PM,137
607,2/23/2023,7:53:15 PM,137
608,2/23/2023,7:53:16 PM,137
609,2/23/2023,7:53:17 PM,137
610,2/23/2023,7:53:18 PM,137
611,2/23/2023,7:53:19 PM,137
612,2/23/2023,7:53:20 PM,137
613,2/23/2023,7:53:21 PM,137
614,2/23/2023,7:53:22 PM,137
615,2/23/2023,7:53:23 PM,137
616,2/23/2023,7:53:24 PM,137
617,2/23/2023,7:53:25 PM,137
618,2/23/2023,7:53:26 PM,137
619,2/23/2023,7:53:27 PM,137
620,2/23/2023,7:53:28 PM,137
621,2/23/2023,7:53:29 PM,137
622,2/23/2023,7:53:30 PM,137
623,2/23/2023,7:53:31 PM,137
624,2/23/2023,7:53:32 PM,137
625,2/23/2023,7:53:33 PM,137
626,2/23/2023,7:53:34 PM,137
627,2/23/2023,7:53:35 PM,137
628,2/23/2023,7:53:36 PM,137
629,2/23/2023,7:53:37 PM,137
630,2/23/2023,7:53:38 PM,137
631,2/23/2023,7:53:39 PM,137
632,2/23/2023,7:53:40 PM,137
633,2/23/2023,7:53:41 PM,137
634,2/23/2023,7:53:42 PM,137
635,2/23/2023,7:53:43 PM,137
---------------------------------------------------------------------------------

