Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
695,2/23/2023,7:22:09 PM,137
696,2/23/2023,7:22:10 PM,137
697,2/23/2023,7:22:11 PM,137
698,2/23/2023,7:22:12 PM,137
699,2/23/2023,7:22:13 PM,137
700,2/23/2023,7:22:14 PM,137
701,2/23/2023,7:22:15 PM,137
702,2/23/2023,7:22:16 PM,137
703,2/23/2023,7:22:17 PM,137
704,2/23/2023,7:22:18 PM,137
705,2/23/2023,7:22:19 PM,137
706,2/23/2023,7:22:20 PM,137
707,2/23/2023,7:22:21 PM,137
708,2/23/2023,7:22:22 PM,137
709,2/23/2023,7:22:23 PM,137
710,2/23/2023,7:22:24 PM,137
711,2/23/2023,7:22:25 PM,137
712,2/23/2023,7:22:26 PM,137
713,2/23/2023,7:22:27 PM,137
714,2/23/2023,7:22:28 PM,137
715,2/23/2023,7:22:29 PM,137
716,2/23/2023,7:22:30 PM,137
717,2/23/2023,7:22:31 PM,137
718,2/23/2023,7:22:32 PM,137
719,2/23/2023,7:22:33 PM,137
720,2/23/2023,7:22:34 PM,137
721,2/23/2023,7:22:35 PM,137
722,2/23/2023,7:22:36 PM,137
723,2/23/2023,7:22:37 PM,137
724,2/23/2023,7:22:38 PM,137
725,2/23/2023,7:22:39 PM,137
726,2/23/2023,7:22:40 PM,137
---------------------------------------------------------------------------------

