Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C
566,2/23/2023,7:49:34 PM,152
567,2/23/2023,7:49:35 PM,152
568,2/23/2023,7:49:36 PM,152
569,2/23/2023,7:49:37 PM,152
570,2/23/2023,7:49:38 PM,151
571,2/23/2023,7:49:39 PM,151
572,2/23/2023,7:49:40 PM,151
573,2/23/2023,7:49:41 PM,151
574,2/23/2023,7:49:42 PM,151
575,2/23/2023,7:49:43 PM,151
576,2/23/2023,7:49:44 PM,151
577,2/23/2023,7:49:45 PM,151
578,2/23/2023,7:49:46 PM,151
579,2/23/2023,7:49:47 PM,151
580,2/23/2023,7:49:48 PM,150
581,2/23/2023,7:49:49 PM,150
582,2/23/2023,7:49:50 PM,150
583,2/23/2023,7:49:51 PM,150
584,2/23/2023,7:49:52 PM,150
585,2/23/2023,7:49:53 PM,150
586,2/23/2023,7:49:54 PM,150
587,2/23/2023,7:49:55 PM,149
588,2/23/2023,7:49:56 PM,149
589,2/23/2023,7:49:57 PM,149
590,2/23/2023,7:49:58 PM,149
591,2/23/2023,7:49:59 PM,149
592,2/23/2023,7:50:00 PM,149
593,2/23/2023,7:50:01 PM,149
594,2/23/2023,7:50:02 PM,149
595,2/23/2023,7:50:03 PM,148
596,2/23/2023,7:50:04 PM,148
597,2/23/2023,7:50:05 PM,148
598,2/23/2023,7:50:06 PM,148
599,2/23/2023,7:50:07 PM,148
600,2/23/2023,7:50:08 PM,148
601,2/23/2023,7:50:09 PM,148
602,2/23/2023,7:50:10 PM,147
603,2/23/2023,7:50:11 PM,146
604,2/23/2023,7:50:12 PM,146
605,2/23/2023,7:50:13 PM,146
606,2/23/2023,7:50:14 PM,146
607,2/23/2023,7:50:15 PM,146
608,2/23/2023,7:50:16 PM,146
609,2/23/2023,7:50:17 PM,146
610,2/23/2023,7:50:18 PM,146
611,2/23/2023,7:50:19 PM,145
612,2/23/2023,7:50:20 PM,145
613,2/23/2023,7:50:21 PM,145
614,2/23/2023,7:50:22 PM,145
615,2/23/2023,7:50:23 PM,145
616,2/23/2023,7:50:24 PM,145
617,2/23/2023,7:50:25 PM,145
618,2/23/2023,7:50:26 PM,145
619,2/23/2023,7:50:27 PM,145
620,2/23/2023,7:50:28 PM,145
621,2/23/2023,7:50:29 PM,145
622,2/23/2023,7:50:30 PM,145
623,2/23/2023,7:50:31 PM,145
624,2/23/2023,7:50:32 PM,144
625,2/23/2023,7:50:33 PM,144
626,2/23/2023,7:50:34 PM,144
627,2/23/2023,7:50:35 PM,144
628,2/23/2023,7:50:36 PM,144
629,2/23/2023,7:50:37 PM,144
630,2/23/2023,7:50:38 PM,144
631,2/23/2023,7:50:39 PM,144
632,2/23/2023,7:50:40 PM,143
633,2/23/2023,7:50:41 PM,143
634,2/23/2023,7:50:42 PM,143
635,2/23/2023,7:50:43 PM,143
636,2/23/2023,7:50:44 PM,143
637,2/23/2023,7:50:45 PM,143
638,2/23/2023,7:50:46 PM,143
639,2/23/2023,7:50:47 PM,143
640,2/23/2023,7:50:48 PM,142
641,2/23/2023,7:50:49 PM,142
642,2/23/2023,7:50:50 PM,142
643,2/23/2023,7:50:51 PM,142
644,2/23/2023,7:50:52 PM,142
645,2/23/2023,7:50:53 PM,142
646,2/23/2023,7:50:54 PM,142
647,2/23/2023,7:50:55 PM,142
648,2/23/2023,7:50:56 PM,141
649,2/23/2023,7:50:57 PM,141
650,2/23/2023,7:50:58 PM,141
651,2/23/2023,7:50:59 PM,139
652,2/23/2023,7:51:00 PM,140
653,2/23/2023,7:51:01 PM,139
654,2/23/2023,7:51:02 PM,139
655,2/23/2023,7:51:03 PM,139
656,2/23/2023,7:51:04 PM,139
657,2/23/2023,7:51:05 PM,139
---------------------------------------------------------------------------------

