Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C
233,2/23/2023,6:39:33 PM,208
234,2/23/2023,6:39:34 PM,207
235,2/23/2023,6:39:35 PM,207
236,2/23/2023,6:39:36 PM,206
237,2/23/2023,6:39:37 PM,206
238,2/23/2023,6:39:38 PM,205
239,2/23/2023,6:39:39 PM,205
240,2/23/2023,6:39:40 PM,205
241,2/23/2023,6:39:41 PM,205
242,2/23/2023,6:39:42 PM,203
243,2/23/2023,6:39:43 PM,203
244,2/23/2023,6:39:44 PM,203
245,2/23/2023,6:39:45 PM,203
246,2/23/2023,6:39:46 PM,203
247,2/23/2023,6:39:47 PM,201
248,2/23/2023,6:39:48 PM,201
249,2/23/2023,6:39:49 PM,201
250,2/23/2023,6:39:50 PM,201
251,2/23/2023,6:39:51 PM,201
252,2/23/2023,6:39:52 PM,201
253,2/23/2023,6:39:53 PM,201
254,2/23/2023,6:39:54 PM,199
255,2/23/2023,6:39:55 PM,199
256,2/23/2023,6:39:56 PM,199
257,2/23/2023,6:39:57 PM,199
258,2/23/2023,6:39:58 PM,198
259,2/23/2023,6:39:59 PM,197
260,2/23/2023,6:40:00 PM,197
261,2/23/2023,6:40:01 PM,197
262,2/23/2023,6:40:02 PM,197
263,2/23/2023,6:40:03 PM,196
264,2/23/2023,6:40:04 PM,196
265,2/23/2023,6:40:05 PM,196
266,2/23/2023,6:40:06 PM,194
267,2/23/2023,6:40:07 PM,194
268,2/23/2023,6:40:08 PM,194
269,2/23/2023,6:40:09 PM,194
270,2/23/2023,6:40:10 PM,194
271,2/23/2023,6:40:11 PM,194
272,2/23/2023,6:40:12 PM,194
273,2/23/2023,6:40:13 PM,193
274,2/23/2023,6:40:14 PM,193
275,2/23/2023,6:40:15 PM,193
276,2/23/2023,6:40:16 PM,191
277,2/23/2023,6:40:17 PM,191
278,2/23/2023,6:40:18 PM,191
279,2/23/2023,6:40:19 PM,191
280,2/23/2023,6:40:20 PM,191
281,2/23/2023,6:40:21 PM,191
282,2/23/2023,6:40:22 PM,189
283,2/23/2023,6:40:23 PM,189
284,2/23/2023,6:40:24 PM,189
285,2/23/2023,6:40:25 PM,189
286,2/23/2023,6:40:26 PM,189
287,2/23/2023,6:40:27 PM,188
288,2/23/2023,6:40:28 PM,188
289,2/23/2023,6:40:29 PM,187
290,2/23/2023,6:40:30 PM,187
291,2/23/2023,6:40:31 PM,187
292,2/23/2023,6:40:32 PM,187
293,2/23/2023,6:40:33 PM,186
294,2/23/2023,6:40:34 PM,186
295,2/23/2023,6:40:35 PM,186
296,2/23/2023,6:40:36 PM,186
297,2/23/2023,6:40:37 PM,186
